TransactionID,TransactionDate,CalendarYear,Quarter,MonthNumber,MonthName,DepartmentKey,CategoryKey,VendorKey,RegionKey,ProjectKey,Description,PaymentMethod,PostingStatus,NetAmount_AUD,GST_AUD,GrossAmount_AUD,PurchaseOrder,InvoiceNumber,OriginalCurrency,ExchangeRate
TX000156,2025-07-10,2025,3,7,July,D008,C004,V013,R04,P008,Contractors expense - Facilities,Corporate Card,Posted,3017.62,301.76,3319.38,,,AUD,1.0
TX000157,2024-01-15,2024,1,1,January,D006,C006,V012,R02,P008,Travel expense - Operations,Invoice,Posted,742.31,74.23,816.54,PO-62538,INV-801765,AUD,1.0
TX000158,2024-04-07,2024,2,4,April,D003,C004,V001,R02,P008,Contractors expense - Human Resources,Corporate Card,Posted,1114.29,111.43,1225.72,,,USD,1.4953
TX000159,2024-01-12,2024,1,1,January,D005,C019,V008,R01,P004,Vehicle Expenses expense - Sales,Corporate Card,Posted,790.33,79.03,869.36,,,AUD,1.0
TX000160,2026-02-27,2026,1,2,February,D005,C019,V019,R01,P008,Vehicle Expenses expense - Sales,Expense Claim,Posted,669.62,66.96,736.58,,,AUD,1.0
TX000161,2025-09-12,2025,3,9,September,D006,C011,V035,R03,P008,Office Supplies expense - Operations,Corporate Card,Posted,637.58,63.76,701.34,,,AUD,1.0
TX000162,2025-06-24,2025,2,6,June,D006,C003,V033,R04,P002,Hardware expense - Operations,Invoice,Posted,641.41,64.14,705.55,PO-99167,INV-315379,AUD,1.0
TX000163,2026-01-04,2026,1,1,January,D008,C003,V004,R04,P007,Hardware expense - Facilities,Invoice,Posted,785.94,78.59,864.53,PO-50392,INV-858414,AUD,1.0
TX000164,2024-01-23,2024,1,1,January,D007,C007,V005,R04,P008,Training expense - Customer Service,Invoice,Posted,113.78,11.38,125.16,PO-71875,INV-133276,USD,1.5902
TX000165,2024-10-20,2024,4,10,October,D007,C004,V027,R03,P008,Contractors expense - Customer Service,Invoice,Posted,376.97,37.7,414.67,PO-20518,INV-815894,AUD,1.0
TX000166,2025-11-08,2025,4,11,November,D003,C011,V035,R04,P002,Office Supplies expense - Human Resources,Expense Claim,Posted,189.81,18.98,208.79,,,AUD,1.0
TX000167,2024-11-01,2024,4,11,November,D008,C015,V025,R03,P007,Repairs & Maintenance expense - Facilities,Invoice,Accrued,965.71,96.57,1062.28,PO-24790,INV-133782,AUD,1.0
TX000168,2026-04-08,2026,2,4,April,D007,C020,V002,R03,P008,Customer Support Tools expense - Customer Service,Corporate Card,Posted,505.02,50.5,555.52,,,AUD,1.0
TX000169,2026-06-12,2026,2,6,June,D001,C002,V015,R03,P006,Cloud Services expense - Information Technology,Direct Debit,Pending,2266.07,226.61,2492.68,,INV-345536,AUD,1.0
TX000170,2026-04-15,2026,2,4,April,D006,C018,V021,R02,P008,Freight & Logistics expense - Operations,Invoice,Posted,1334.29,133.43,1467.72,PO-32955,INV-756401,AUD,1.0
TX000171,2025-11-26,2025,4,11,November,D007,C020,V025,R02,P008,Customer Support Tools expense - Customer Service,Invoice,Posted,1239.06,123.91,1362.97,PO-80507,INV-596520,AUD,1.0
TX000172,2024-09-03,2024,3,9,September,D004,C006,V030,R04,P002,Travel expense - Marketing,Expense Claim,Posted,1692.57,169.26,1861.83,,,AUD,1.0
TX000173,2024-09-05,2024,3,9,September,D005,C006,V029,R01,P001,Travel expense - Sales,Invoice,Posted,714.49,71.45,785.94,PO-19539,INV-297303,AUD,1.0
TX000174,2026-04-03,2026,2,4,April,D004,C009,V020,R01,P008,Advertising expense - Marketing,Corporate Card,Accrued,1142.78,114.28,1257.06,,,AUD,1.0
TX000175,2025-07-19,2025,3,7,July,D006,C006,V023,R02,P008,Travel expense - Operations,Direct Debit,Posted,340.25,34.02,374.27,,INV-857505,AUD,1.0
TX000176,2025-04-25,2025,2,4,April,D006,C004,V015,R01,P007,Contractors expense - Operations,Corporate Card,Posted,1965.46,196.55,2162.01,,,AUD,1.0
TX000177,2024-08-23,2024,3,8,August,D007,C020,V022,R04,P008,Customer Support Tools expense - Customer Service,Expense Claim,Posted,125.49,12.55,138.04,,,AUD,1.0
TX000178,2024-06-21,2024,2,6,June,D006,C004,V012,R01,P008,Contractors expense - Operations,Corporate Card,Posted,5378.23,537.82,5916.05,,,AUD,1.0
TX000179,2026-05-17,2026,2,5,May,D002,C017,V027,R03,P008,Legal & Compliance expense - Finance,Invoice,Posted,172.83,17.28,190.11,PO-69770,INV-491329,AUD,1.0
TX000180,2024-03-02,2024,1,3,March,D008,C015,V027,R02,P001,Repairs & Maintenance expense - Facilities,Direct Debit,Posted,1763.73,176.37,1940.1,,INV-256130,AUD,1.0
TX000181,2024-09-03,2024,3,9,September,D004,C010,V018,R02,P008,Events expense - Marketing,Expense Claim,Posted,1820.26,182.03,2002.29,,,AUD,1.0
TX000182,2025-12-14,2025,4,12,December,D004,C006,V003,R03,P008,Travel expense - Marketing,Invoice,Posted,215.3,21.53,236.83,PO-32463,INV-186702,AUD,1.0
TX000183,2025-05-26,2025,2,5,May,D007,C007,V007,R02,P008,Training expense - Customer Service,Invoice,Posted,491.72,49.17,540.89,PO-46749,INV-669408,AUD,1.0
TX000184,2025-07-31,2025,3,7,July,D001,C002,V014,R05,P005,Cloud Services expense - Information Technology,Corporate Card,Posted,2095.3,209.53,2304.83,,,AUD,1.0
TX000185,2024-06-15,2024,2,6,June,D004,C010,V035,R04,P006,Events expense - Marketing,Invoice,Posted,497.11,49.71,546.82,PO-55332,INV-156304,USD,1.5586
TX000186,2024-04-10,2024,2,4,April,D007,C004,V026,R04,P005,Contractors expense - Customer Service,Corporate Card,Posted,4081.57,408.16,4489.73,,,AUD,1.0
TX000187,2024-08-21,2024,3,8,August,D006,C018,V025,R05,P007,Freight & Logistics expense - Operations,Direct Debit,Posted,384.47,38.45,422.92,,INV-261712,AUD,1.0
TX000188,2025-01-24,2025,1,1,January,D003,C011,V006,R02,P005,Office Supplies expense - Human Resources,Invoice,Posted,173.62,17.36,190.98,PO-82710,INV-637333,AUD,1.0
TX000189,2025-02-21,2025,1,2,February,D002,C001,V021,R01,P008,Software & SaaS expense - Finance,Corporate Card,Pending,605.21,60.52,665.73,,,AUD,1.0
TX000190,2024-09-05,2024,3,9,September,D003,C011,V020,R02,P002,Office Supplies expense - Human Resources,Invoice,Posted,156.77,15.68,172.45,PO-20082,INV-478666,AUD,1.0
TX000191,2024-09-14,2024,3,9,September,D004,C011,V013,R03,P008,Office Supplies expense - Marketing,Invoice,Posted,208.71,20.87,229.58,PO-59792,INV-943135,AUD,1.0
TX000192,2026-06-01,2026,2,6,June,D006,C011,V009,R01,P008,Office Supplies expense - Operations,Corporate Card,Posted,116.35,11.63,127.98,,,AUD,1.0
TX000193,2025-02-11,2025,1,2,February,D006,C006,V016,R03,P008,Travel expense - Operations,Direct Debit,Accrued,494.45,49.45,543.9,,INV-309505,AUD,1.0
TX000194,2025-08-29,2025,3,8,August,D003,C011,V030,R03,P001,Office Supplies expense - Human Resources,Direct Debit,Posted,457.06,45.71,502.77,,INV-988970,AUD,1.0
TX000195,2026-03-25,2026,1,3,March,D007,C012,V017,R01,P005,Telecommunications expense - Customer Service,Direct Debit,Pending,796.46,79.65,876.11,,INV-602514,AUD,1.0
TX000196,2025-08-19,2025,3,8,August,D007,C020,V027,R02,P008,Customer Support Tools expense - Customer Service,Invoice,Posted,944.51,94.45,1038.96,PO-93647,INV-189110,AUD,1.0
TX000197,2024-04-21,2024,2,4,April,D004,C011,V003,R03,P003,Office Supplies expense - Marketing,Corporate Card,Posted,279.45,27.95,307.4,,,USD,1.4997
TX000198,2024-04-18,2024,2,4,April,D001,C001,V034,R01,P008,Software & SaaS expense - Information Technology,Invoice,Posted,1269.85,126.98,1396.83,PO-99070,INV-717181,AUD,1.0
TX000199,2025-12-08,2025,4,12,December,D003,C006,V019,R05,P008,Travel expense - Human Resources,Invoice,Posted,255.85,25.59,281.44,PO-72411,INV-202365,AUD,1.0
TX000200,2025-03-24,2025,1,3,March,D008,C011,V008,R01,P001,Office Supplies expense - Facilities,Invoice,Accrued,87.24,8.72,95.96,PO-41970,INV-641058,AUD,1.0
TX000201,2024-06-27,2024,2,6,June,D003,C006,V015,R02,P008,Travel expense - Human Resources,Invoice,Posted,1407.2,140.72,1547.92,PO-90492,INV-306909,AUD,1.0
TX000202,2025-04-05,2025,2,4,April,D007,C012,V018,R01,P003,Telecommunications expense - Customer Service,Invoice,Posted,2123.14,212.31,2335.45,PO-34505,INV-483561,AUD,1.0
TX000203,2024-11-29,2024,4,11,November,D004,C009,V032,R01,P008,Advertising expense - Marketing,Corporate Card,Posted,2471.41,247.14,2718.55,,,AUD,1.0
TX000204,2024-12-22,2024,4,12,December,D006,C011,V020,R03,P008,Office Supplies expense - Operations,Corporate Card,Posted,827.25,82.73,909.98,,,AUD,1.0
TX000205,2024-04-29,2024,2,4,April,D003,C006,V027,R03,P008,Travel expense - Human Resources,Invoice,Posted,669.41,66.94,736.35,PO-94575,INV-281649,AUD,1.0
TX000206,2025-07-22,2025,3,7,July,D003,C007,V029,R01,P003,Training expense - Human Resources,Expense Claim,Posted,870.7,87.07,957.77,,,AUD,1.0
TX000207,2025-01-28,2025,1,1,January,D008,C013,V029,R03,P007,Rent expense - Facilities,Invoice,Posted,2755.97,275.6,3031.57,PO-46025,INV-335765,AUD,1.0
TX000208,2025-07-04,2025,3,7,July,D005,C006,V032,R04,P008,Travel expense - Sales,Invoice,Posted,537.41,53.74,591.15,PO-58085,INV-668373,AUD,1.0
TX000209,2026-04-22,2026,2,4,April,D001,C020,V028,R03,P008,Customer Support Tools expense - Information Technology,Expense Claim,Posted,1144.61,114.46,1259.07,,,AUD,1.0
TX000210,2026-04-16,2026,2,4,April,D002,C006,V016,R04,P002,Travel expense - Finance,Corporate Card,Posted,120.54,12.05,132.59,,,AUD,1.0
TX000211,2025-03-14,2025,1,3,March,D003,C008,V014,R01,P003,Recruitment expense - Human Resources,Invoice,Posted,970.09,97.01,1067.1,PO-48356,INV-403387,AUD,1.0
TX000212,2025-08-09,2025,3,8,August,D005,C012,V007,R05,P008,Telecommunications expense - Sales,Invoice,Posted,344.6,34.46,379.06,PO-27392,INV-361805,AUD,1.0
TX000213,2024-05-29,2024,2,5,May,D006,C004,V032,R03,P008,Contractors expense - Operations,Corporate Card,Posted,476.34,47.63,523.97,,,AUD,1.0
TX000214,2026-03-24,2026,1,3,March,D002,C006,V024,R02,P004,Travel expense - Finance,Corporate Card,Posted,602.36,60.24,662.6,,,AUD,1.0
TX000215,2024-04-05,2024,2,4,April,D008,C015,V005,R03,P005,Repairs & Maintenance expense - Facilities,Expense Claim,Posted,1044.84,104.48,1149.32,,,AUD,1.0
TX000216,2024-11-26,2024,4,11,November,D005,C009,V032,R02,P002,Advertising expense - Sales,Invoice,Posted,6050.65,605.06,6655.71,PO-69836,INV-100708,AUD,1.0
TX000217,2025-03-14,2025,1,3,March,D004,C011,V020,R04,P008,Office Supplies expense - Marketing,Invoice,Accrued,95.77,9.58,105.35,PO-31695,INV-154302,AUD,1.0
TX000218,2025-02-09,2025,1,2,February,D005,C019,V006,R03,P004,Vehicle Expenses expense - Sales,Invoice,Posted,805.15,80.52,885.67,PO-55032,INV-956800,AUD,1.0
TX000219,2024-05-03,2024,2,5,May,D007,C004,V006,R02,P004,Contractors expense - Customer Service,Invoice,Posted,2320.12,232.01,2552.13,PO-27451,INV-772741,AUD,1.0
TX000220,2025-11-24,2025,4,11,November,D003,C001,V011,R02,P001,Software & SaaS expense - Human Resources,Corporate Card,Posted,757.55,75.75,833.3,,,AUD,1.0
TX000221,2025-12-04,2025,4,12,December,D008,C016,V009,R01,P008,Insurance expense - Facilities,Invoice,Posted,980.65,98.06,1078.71,PO-46302,INV-775933,USD,1.4972
TX000222,2024-03-27,2024,1,3,March,D004,C010,V019,R03,P008,Events expense - Marketing,Direct Debit,Posted,3844.24,384.42,4228.66,,INV-642899,AUD,1.0
TX000223,2025-09-13,2025,3,9,September,D004,C011,V016,R02,P008,Office Supplies expense - Marketing,Invoice,Posted,220.58,22.06,242.64,PO-11581,INV-478638,AUD,1.0
TX000224,2024-11-20,2024,4,11,November,D003,C007,V024,R04,P008,Training expense - Human Resources,Invoice,Posted,298.55,29.86,328.41,PO-11807,INV-374921,USD,1.4609
TX000225,2024-08-08,2024,3,8,August,D001,C001,V019,R05,P006,Software & SaaS expense - Information Technology,Invoice,Posted,1393.12,139.31,1532.43,PO-80328,INV-663772,AUD,1.0
TX000226,2025-09-22,2025,3,9,September,D003,C006,V014,R01,P001,Travel expense - Human Resources,Direct Debit,Posted,291.67,29.17,320.84,,INV-425236,AUD,1.0
TX000227,2025-12-16,2025,4,12,December,D007,C004,V028,R01,P002,Contractors expense - Customer Service,Invoice,Posted,466.0,46.6,512.6,PO-33022,INV-225245,AUD,1.0
TX000228,2024-01-13,2024,1,1,January,D003,C011,V023,R01,P008,Office Supplies expense - Human Resources,Corporate Card,Posted,254.7,25.47,280.17,,,AUD,1.0
TX000229,2026-03-10,2026,1,3,March,D005,C019,V002,R04,P008,Vehicle Expenses expense - Sales,Invoice,Pending,574.47,57.45,631.92,PO-92251,INV-180813,AUD,1.0
TX000230,2025-05-23,2025,2,5,May,D008,C014,V011,R01,P008,Utilities expense - Facilities,Invoice,Posted,530.46,53.05,583.51,PO-39937,INV-876764,AUD,1.0
TX000231,2025-06-05,2025,2,6,June,D001,C001,V003,R04,P001,Software & SaaS expense - Information Technology,Invoice,Posted,942.82,94.28,1037.1,PO-82465,INV-942127,AUD,1.0
TX000232,2026-01-01,2026,1,1,January,D007,C004,V021,R01,P007,Contractors expense - Customer Service,Invoice,Accrued,1211.25,121.12,1332.37,PO-33507,INV-334026,AUD,1.0
TX000233,2026-04-03,2026,2,4,April,D001,C004,V019,R01,P008,Contractors expense - Information Technology,Invoice,Posted,2777.05,277.71,3054.76,PO-48219,INV-691194,AUD,1.0
TX000234,2026-03-14,2026,1,3,March,D005,C019,V032,R03,P008,Vehicle Expenses expense - Sales,Direct Debit,Accrued,1611.71,161.17,1772.88,,INV-125071,AUD,1.0
TX000235,2024-08-26,2024,3,8,August,D006,C019,V022,R04,P008,Vehicle Expenses expense - Operations,Invoice,Posted,4322.51,432.25,4754.76,PO-74491,INV-162804,AUD,1.0
TX000236,2024-05-25,2024,2,5,May,D005,C001,V034,R01,P004,Software & SaaS expense - Sales,Invoice,Posted,342.57,34.26,376.83,PO-76247,INV-239999,AUD,1.0
TX000237,2025-10-14,2025,4,10,October,D007,C001,V009,R02,P001,Software & SaaS expense - Customer Service,Invoice,Posted,632.36,63.24,695.6,PO-52762,INV-433507,AUD,1.0
TX000238,2025-04-08,2025,2,4,April,D005,C006,V007,R01,P003,Travel expense - Sales,Invoice,Posted,294.13,29.41,323.54,PO-37215,INV-573869,AUD,1.0
TX000239,2024-11-11,2024,4,11,November,D008,C011,V020,R04,P002,Office Supplies expense - Facilities,Invoice,Posted,888.09,88.81,976.9,PO-21955,INV-845702,AUD,1.0
TX000240,2024-09-11,2024,3,9,September,D006,C011,V017,R02,P008,Office Supplies expense - Operations,Expense Claim,Posted,365.84,36.58,402.42,,,AUD,1.0
TX000241,2025-07-17,2025,3,7,July,D004,C001,V009,R02,P008,Software & SaaS expense - Marketing,Invoice,Posted,1591.73,159.17,1750.9,PO-94500,INV-188121,AUD,1.0
TX000242,2025-08-19,2025,3,8,August,D005,C001,V029,R01,P001,Software & SaaS expense - Sales,Direct Debit,Posted,1550.02,155.0,1705.02,,INV-583388,AUD,1.0
TX000243,2024-02-21,2024,1,2,February,D003,C008,V032,R02,P008,Recruitment expense - Human Resources,Invoice,Posted,227.51,22.75,250.26,PO-14541,INV-743937,AUD,1.0
TX000244,2025-09-26,2025,3,9,September,D004,C011,V031,R01,P007,Office Supplies expense - Marketing,Invoice,Posted,101.43,10.14,111.57,PO-78919,INV-361250,AUD,1.0
TX000245,2025-10-07,2025,4,10,October,D001,C004,V035,R04,P005,Contractors expense - Information Technology,Invoice,Posted,2894.6,289.46,3184.06,PO-13416,INV-434367,AUD,1.0
TX000246,2025-09-03,2025,3,9,September,D004,C001,V004,R04,P008,Software & SaaS expense - Marketing,Invoice,Posted,2120.58,212.06,2332.64,PO-30922,INV-204998,AUD,1.0
TX000247,2024-09-10,2024,3,9,September,D004,C006,V004,R02,P008,Travel expense - Marketing,Expense Claim,Posted,54.54,5.45,59.99,,,AUD,1.0
TX000248,2024-11-21,2024,4,11,November,D006,C018,V010,R01,P008,Freight & Logistics expense - Operations,Expense Claim,Posted,1719.2,171.92,1891.12,,,AUD,1.0
TX000249,2024-11-12,2024,4,11,November,D003,C007,V015,R01,P001,Training expense - Human Resources,Invoice,Posted,85.08,8.51,93.59,PO-54663,INV-851763,AUD,1.0
TX000250,2024-06-30,2024,2,6,June,D006,C003,V010,R01,P008,Hardware expense - Operations,Invoice,Posted,1263.09,126.31,1389.4,PO-67261,INV-930307,AUD,1.0
TX000251,2025-10-16,2025,4,10,October,D008,C015,V023,R01,P008,Repairs & Maintenance expense - Facilities,Invoice,Posted,233.61,23.36,256.97,PO-26691,INV-286340,AUD,1.0
TX000252,2026-01-16,2026,1,1,January,D001,C012,V003,R05,P006,Telecommunications expense - Information Technology,Direct Debit,Posted,213.43,21.34,234.77,,INV-209167,AUD,1.0
TX000253,2025-05-23,2025,2,5,May,D003,C006,V021,R03,P004,Travel expense - Human Resources,Invoice,Posted,3273.87,327.39,3601.26,PO-18885,INV-467506,AUD,1.0
TX000254,2024-09-19,2024,3,9,September,D002,C016,V027,R01,P006,Insurance expense - Finance,Invoice,Posted,438.12,43.81,481.93,PO-85766,INV-782591,AUD,1.0
TX000255,2026-02-15,2026,1,2,February,D004,C004,V003,R02,P008,Contractors expense - Marketing,Expense Claim,Posted,1131.45,113.15,1244.6,,,AUD,1.0
TX000256,2025-01-19,2025,1,1,January,D003,C011,V006,R01,P008,Office Supplies expense - Human Resources,Corporate Card,Posted,172.18,17.22,189.4,,,AUD,1.0
TX000257,2024-12-05,2024,4,12,December,D004,C004,V035,R02,P008,Contractors expense - Marketing,Invoice,Posted,1094.68,109.47,1204.15,PO-74349,INV-261050,AUD,1.0
TX000258,2024-02-25,2024,1,2,February,D006,C003,V031,R02,P004,Hardware expense - Operations,Invoice,Posted,488.79,48.88,537.67,PO-62096,INV-593821,AUD,1.0
TX000259,2025-05-15,2025,2,5,May,D005,C001,V024,R03,P006,Software & SaaS expense - Sales,Invoice,Posted,2195.79,219.58,2415.37,PO-39654,INV-977740,AUD,1.0
TX000260,2024-10-02,2024,4,10,October,D001,C002,V006,R03,P008,Cloud Services expense - Information Technology,Invoice,Posted,4118.55,411.86,4530.41,PO-17993,INV-981639,AUD,1.0
TX000261,2025-01-31,2025,1,1,January,D007,C020,V016,R03,P008,Customer Support Tools expense - Customer Service,Direct Debit,Posted,698.67,69.87,768.54,,INV-641922,AUD,1.0
TX000262,2026-03-30,2026,1,3,March,D003,C001,V011,R05,P007,Software & SaaS expense - Human Resources,Expense Claim,Pending,434.26,43.43,477.69,,,AUD,1.0
TX000263,2025-10-04,2025,4,10,October,D003,C008,V005,R01,P008,Recruitment expense - Human Resources,Invoice,Posted,117.4,11.74,129.14,PO-11620,INV-924758,AUD,1.0
TX000264,2025-12-18,2025,4,12,December,D007,C001,V007,R02,P002,Software & SaaS expense - Customer Service,Invoice,Posted,3491.04,349.1,3840.14,PO-55071,INV-530849,AUD,1.0
TX000265,2024-09-27,2024,3,9,September,D007,C012,V012,R02,P008,Telecommunications expense - Customer Service,Corporate Card,Posted,277.49,27.75,305.24,,,AUD,1.0
TX000266,2026-06-29,2026,2,6,June,D006,C019,V018,R01,P008,Vehicle Expenses expense - Operations,Invoice,Posted,1497.22,149.72,1646.94,PO-22873,INV-339030,AUD,1.0
TX000267,2024-05-17,2024,2,5,May,D005,C019,V018,R02,P008,Vehicle Expenses expense - Sales,Invoice,Accrued,1755.78,175.58,1931.36,PO-63368,INV-876936,AUD,1.0
TX000268,2025-05-11,2025,2,5,May,D006,C003,V020,R02,P003,Hardware expense - Operations,Direct Debit,Posted,1396.78,139.68,1536.46,,INV-282176,AUD,1.0
TX000269,2024-07-16,2024,3,7,July,D004,C001,V024,R01,P008,Software & SaaS expense - Marketing,Direct Debit,Posted,1437.13,143.71,1580.84,,INV-229890,AUD,1.0
TX000270,2025-11-28,2025,4,11,November,D001,C002,V012,R01,P008,Cloud Services expense - Information Technology,Invoice,Posted,4118.16,411.82,4529.98,PO-43903,INV-885342,AUD,1.0
TX000271,2026-04-30,2026,2,4,April,D002,C005,V014,R01,P001,Consulting expense - Finance,Corporate Card,Posted,4498.32,449.83,4948.15,,,AUD,1.0
TX000272,2024-01-21,2024,1,1,January,D001,C004,V001,R04,P008,Contractors expense - Information Technology,Expense Claim,Posted,672.58,67.26,739.84,,,AUD,1.0
TX000273,2024-10-08,2024,4,10,October,D007,C012,V014,R04,P008,Telecommunications expense - Customer Service,Direct Debit,Posted,340.55,34.05,374.6,,INV-636361,AUD,1.0
TX000274,2025-11-09,2025,4,11,November,D006,C018,V020,R03,P008,Freight & Logistics expense - Operations,Invoice,Posted,2458.77,245.88,2704.65,PO-46291,INV-373832,AUD,1.0
TX000275,2025-11-02,2025,4,11,November,D005,C006,V004,R01,P008,Travel expense - Sales,Corporate Card,Posted,986.2,98.62,1084.82,,,AUD,1.0
TX000276,2024-10-29,2024,4,10,October,D005,C010,V013,R02,P008,Events expense - Sales,Corporate Card,Posted,384.69,38.47,423.16,,,AUD,1.0
TX000277,2025-11-18,2025,4,11,November,D006,C018,V012,R01,P003,Freight & Logistics expense - Operations,Corporate Card,Posted,942.21,94.22,1036.43,,,AUD,1.0
TX000278,2024-07-06,2024,3,7,July,D006,C019,V020,R01,P005,Vehicle Expenses expense - Operations,Invoice,Posted,337.37,33.74,371.11,PO-25437,INV-593393,AUD,1.0
TX000279,2024-02-24,2024,1,2,February,D002,C006,V025,R04,P008,Travel expense - Finance,Direct Debit,Pending,720.63,72.06,792.69,,INV-459315,AUD,1.0
TX000280,2025-02-23,2025,1,2,February,D008,C004,V006,R01,P008,Contractors expense - Facilities,Invoice,Posted,1596.03,159.6,1755.63,PO-45851,INV-319553,AUD,1.0
TX000281,2026-02-18,2026,1,2,February,D003,C008,V006,R03,P008,Recruitment expense - Human Resources,Invoice,Posted,167.55,16.76,184.31,PO-10611,INV-139557,AUD,1.0
TX000282,2025-06-30,2025,2,6,June,D004,C011,V021,R01,P001,Office Supplies expense - Marketing,Invoice,Posted,449.6,44.96,494.56,PO-39657,INV-827213,AUD,1.0
TX000283,2026-06-17,2026,2,6,June,D006,C006,V020,R01,P006,Travel expense - Operations,Corporate Card,Posted,346.71,34.67,381.38,,,AUD,1.0
TX000284,2026-06-28,2026,2,6,June,D003,C006,V013,R05,P008,Travel expense - Human Resources,Corporate Card,Posted,503.41,50.34,553.75,,,AUD,1.0
TX000285,2025-10-17,2025,4,10,October,D005,C012,V004,R03,P008,Telecommunications expense - Sales,Invoice,Posted,709.7,70.97,780.67,PO-59840,INV-229598,AUD,1.0
TX000286,2025-07-14,2025,3,7,July,D005,C010,V001,R03,P003,Events expense - Sales,Corporate Card,Posted,365.08,36.51,401.59,,,AUD,1.0
